Data,Dim,Max_ACF,Max_Lag
Metabolite_interpolated_lc,1,0.9037654614596583,11.4
Metabolite_interpolated_lc,2,0.6702384746884209,10.500000000000002
Metabolite_gc,1,0.8236068671745526,10.74
Metabolite_gc,2,0.6067405424484594,0
Metabolite_lc,1,0.9015063321236143,10.440000000000001
Metabolite_lc,2,0.6974603922431319,21.000000000000004
Metabolite_interpolated_gc,1,0.8932567276997845,9.84
Metabolite_interpolated_gc,2,0.7147440746849019,6.3
Metabolite_interpolated_lc,1,0.9103948913254576,10.68
Metabolite_interpolated_lc,2,0.6386151656687565,15.48
Metabolite_gc,1,0.8241920067404223,7.32
Metabolite_gc,2,0.6359684588973441,0
Metabolite_lc,1,0.898368600479766,9.72
Metabolite_lc,2,0.6795494634943654,21.599999999999998
Metabolite_interpolated_gc,1,0.8830281649151358,8.46
Metabolite_interpolated_gc,2,0.7242518260568677,1.3199999999999998
Metabolite_interpolated_lc,1,0.897196365885254,11.28
Metabolite_interpolated_lc,2,0.6253051862007936,16.26
Metabolite_gc,1,0.8513050421224297,7.38
Metabolite_gc,2,0.6062522768317683,0
Metabolite_lc,1,0.8819975982946126,10.440000000000001
Metabolite_lc,2,0.7182681362386416,22.5
Metabolite_interpolated_gc,1,0.8891793758636382,8.82
Metabolite_interpolated_gc,2,0.7085462930272565,4.56
Metabolite_interpolated_lc,1,0.903813864424902,9.72
Metabolite_interpolated_lc,2,0.6743554926462757,22.62
Metabolite_gc,1,0.8165648881182567,8.64
Metabolite_gc,2,0.6174703071594583,0
Metabolite_lc,1,0.89667017270475,10.500000000000002
Metabolite_lc,2,0.7178268197673818,22.14
Metabolite_interpolated_gc,1,0.9067672024174148,9.3
Metabolite_interpolated_gc,2,0.6854065951909003,0
Metabolite_interpolated_lc,1,0.9195862249119077,11.22
Metabolite_interpolated_lc,2,0.6929942590392908,11.22
Metabolite_gc,1,0.8088141227181924,9.06
Metabolite_gc,2,0.6228230941724672,3.54
Metabolite_lc,1,0.8897420713438837,10.020000000000001
Metabolite_lc,2,0.6852694114011878,21.000000000000004
Metabolite_interpolated_gc,1,0.9214115616004053,9.9
Metabolite_interpolated_gc,2,0.7357369750980675,0
Metabolite_interpolated_lc,1,0.9086477242581676,13.620000000000001
Metabolite_interpolated_lc,2,0.7087520426943174,20.700000000000003
Metabolite_gc,1,0.8316985197407049,8.580000000000002
Metabolite_gc,2,0.6307558013291771,0
Metabolite_lc,1,0.8975273707111892,9.12
Metabolite_lc,2,0.7213256546932073,19.32
Metabolite_interpolated_gc,1,0.8982939905765175,6.84
Metabolite_interpolated_gc,2,0.7070623629841936,1.98
Metabolite_interpolated_lc,1,0.904534266321958,12.120000000000001
Metabolite_interpolated_lc,2,0.6779600882265836,19.32
Metabolite_gc,1,0.8264503657117025,9.540000000000001
Metabolite_gc,2,0.6610829789120221,0
Metabolite_lc,1,0.9068802689435744,10.260000000000002
Metabolite_lc,2,0.7358934403669306,18.48
Metabolite_interpolated_gc,1,0.8981077556340994,9.36
Metabolite_interpolated_gc,2,0.6906351611297908,0.48
Metabolite_interpolated_lc,1,0.8983438839845537,12.66
Metabolite_interpolated_lc,2,0.6641355119810288,19.5
Metabolite_gc,1,0.8306293416784181,10.92
Metabolite_gc,2,0.5999854565057363,0
Metabolite_lc,1,0.8897400389455541,9.36
Metabolite_lc,2,0.7032608225210296,21.9
Metabolite_interpolated_gc,1,0.9026806087066176,8.82
Metabolite_interpolated_gc,2,0.7452007965921199,0.18
Metabolite_interpolated_lc,1,0.9245779345077124,12.6
Metabolite_interpolated_lc,2,0.6623233320536409,21.66
Metabolite_gc,1,0.8388608736939456,10.559999999999999
Metabolite_gc,2,0.6671139116598697,0
Metabolite_lc,1,0.8816430968192704,10.32
Metabolite_lc,2,0.7210521544223923,24.42
Metabolite_interpolated_gc,1,0.921094252121745,8.520000000000001
Metabolite_interpolated_gc,2,0.6825834633448471,6.66
Metabolite_interpolated_lc,1,0.8978491685898408,12.6
Metabolite_interpolated_lc,2,0.6436844367725354,15.24
Metabolite_gc,1,0.8411024066252899,7.38
Metabolite_gc,2,0.6183679710630694,1.68
Metabolite_lc,1,0.8645088730885082,12.3
Metabolite_lc,2,0.7103001289186252,21.18
Metabolite_interpolated_gc,1,0.9167023724401648,6.96
Metabolite_interpolated_gc,2,0.7479805033706843,1.8599999999999999
Metabolite_interpolated_lc,1,0.909875694954298,12.54
Metabolite_interpolated_lc,2,0.6398819738747241,19.86
Metabolite_gc,1,0.8431627743595141,8.100000000000001
Metabolite_gc,2,0.6616974011676847,0
Metabolite_lc,1,0.8883313768215942,10.799999999999999
Metabolite_lc,2,0.7011283861452081,25.02
Metabolite_interpolated_gc,1,0.9095395842311139,9.42
Metabolite_interpolated_gc,2,0.7232066761954785,0
Metabolite_interpolated_lc,1,0.8963133622457643,12.9
Metabolite_interpolated_lc,2,0.6430082769271845,17.82
Metabolite_gc,1,0.8529118156337351,7.140000000000001
Metabolite_gc,2,0.6473349827477892,0
Metabolite_lc,1,0.880205839146047,10.559999999999999
Metabolite_lc,2,0.7048168803645182,16.26
Metabolite_interpolated_gc,1,0.9174931688847658,8.879999999999999
Metabolite_interpolated_gc,2,0.7158233371792727,4.38
Metabolite_interpolated_lc,1,0.920734450783755,12.24
Metabolite_interpolated_lc,2,0.6547554192012125,12.06
Metabolite_gc,1,0.8310749926156991,12.120000000000001
Metabolite_gc,2,0.6145816031075595,0
Metabolite_lc,1,0.8856731365722054,11.1
Metabolite_lc,2,0.6943200365502574,25.919999999999998
Metabolite_interpolated_gc,1,0.9089977508078707,9.72
Metabolite_interpolated_gc,2,0.717626675497888,2.52
Metabolite_interpolated_lc,1,0.8915473517210355,10.559999999999999
Metabolite_interpolated_lc,2,0.5977601245992739,11.700000000000001
Metabolite_gc,1,0.8461067350323659,8.76
Metabolite_gc,2,0.6372995531582645,0
Metabolite_lc,1,0.8801178756093563,8.7
Metabolite_lc,2,0.7196325940398928,21.299999999999997
Metabolite_interpolated_gc,1,0.9064527196222113,7.92
Metabolite_interpolated_gc,2,0.7248048842077052,0
Metabolite_interpolated_lc,1,0.9172296753428542,10.799999999999999
Metabolite_interpolated_lc,2,0.6633597225064416,16.5
Metabolite_gc,1,0.822475173647829,8.100000000000001
Metabolite_gc,2,0.6471473296833287,0
Metabolite_lc,1,0.887173151696411,10.440000000000001
Metabolite_lc,2,0.701131497664076,18.66
Metabolite_interpolated_gc,1,0.9206535282297381,9.9
Metabolite_interpolated_gc,2,0.7152272269574436,0
Metabolite_interpolated_lc,1,0.9016323018789785,11.76
Metabolite_interpolated_lc,2,0.6709797071632708,3.54
Metabolite_gc,1,0.8256310182377018,7.4399999999999995
Metabolite_gc,2,0.5790033084264383,0
Metabolite_lc,1,0.9073075479332141,7.98
Metabolite_lc,2,0.7346278364488188,20.34
Metabolite_interpolated_gc,1,0.8985980256007333,9.18
Metabolite_interpolated_gc,2,0.7157644002294313,8.7
Metabolite_interpolated_lc,1,0.9005033400081996,10.98
Metabolite_interpolated_lc,2,0.705745206746165,8.040000000000001
Metabolite_gc,1,0.879821034471056,8.16
Metabolite_gc,2,0.5867187527499034,0
Metabolite_lc,1,0.8812669023990741,11.4
Metabolite_lc,2,0.7062025508871548,12.959999999999999
Metabolite_interpolated_gc,1,0.9307481227341098,7.68
Metabolite_interpolated_gc,2,0.7071102304381433,1.98
Metabolite_interpolated_lc,1,0.9168692113489069,10.62
Metabolite_interpolated_lc,2,0.6725307969327589,15.72
Metabolite_gc,1,0.8293819668213311,9.42
Metabolite_gc,2,0.6251784237018128,0
Metabolite_lc,1,0.895916666212557,8.16
Metabolite_lc,2,0.6800073230476025,14.64
Metabolite_interpolated_gc,1,0.918669847133969,7.62
Metabolite_interpolated_gc,2,0.6768659834205557,6.180000000000001
Metabolite_interpolated_lc,1,0.9157011684687076,14.879999999999999
Metabolite_interpolated_lc,2,0.6576492333407837,28.919999999999998
Metabolite_gc,1,0.8203291494953788,6.4799999999999995
Metabolite_gc,2,0.6074018775988964,0
Metabolite_lc,1,0.870771335534813,11.16
Metabolite_lc,2,0.7318913654645481,22.56
Metabolite_interpolated_gc,1,0.888559964623764,9.18
Metabolite_interpolated_gc,2,0.7096025466083146,1.7999999999999998
Metabolite_interpolated_lc,1,0.9185094923893733,9.780000000000001
Metabolite_interpolated_lc,2,0.6414144456312786,15.120000000000001
Metabolite_gc,1,0.8174571167213704,8.76
Metabolite_gc,2,0.6322344735408829,1.7999999999999998
Metabolite_lc,1,0.8930906439456628,9.780000000000001
Metabolite_lc,2,0.7042612649215113,16.26
Metabolite_interpolated_gc,1,0.9260350109884178,8.16
Metabolite_interpolated_gc,2,0.6994680609923511,2.4
Metabolite_interpolated_lc,1,0.9134608210580435,11.58
Metabolite_interpolated_lc,2,0.6817268473282422,11.700000000000001
Metabolite_gc,1,0.8356024858709764,6.24
Metabolite_gc,2,0.59999925996572,0
Metabolite_lc,1,0.8640755564151366,8.879999999999999
Metabolite_lc,2,0.709934762116418,20.16
Metabolite_interpolated_gc,1,0.9072848052853861,10.74
Metabolite_interpolated_gc,2,0.6760100686406714,3.1799999999999997
Metabolite_interpolated_lc,1,0.9125183240234289,12.54
Metabolite_interpolated_lc,2,0.6877766050480554,9.540000000000001
Metabolite_gc,1,0.8113008141475353,7.5
Metabolite_gc,2,0.6182445788930034,0
Metabolite_lc,1,0.9002191364278115,9.42
Metabolite_lc,2,0.7160713931212785,16.44
Metabolite_interpolated_gc,1,0.9208248987949817,8.16
Metabolite_interpolated_gc,2,0.7569564084123017,0
Metabolite_interpolated_lc,1,0.9061971216991657,11.28
Metabolite_interpolated_lc,2,0.7068598081602557,14.52
Metabolite_gc,1,0.8498302462103831,7.4399999999999995
Metabolite_gc,2,0.599663072233602,0
Metabolite_lc,1,0.8870600360162157,8.94
Metabolite_lc,2,0.6929446989651766,20.94
Metabolite_interpolated_gc,1,0.9002280888222857,7.800000000000001
Metabolite_interpolated_gc,2,0.6878618004030475,4.86
Metabolite_interpolated_lc,1,0.9145963522312933,12.959999999999999
Metabolite_interpolated_lc,2,0.666624120483234,12.420000000000002
Metabolite_gc,1,0.8274711048308222,9
Metabolite_gc,2,0.6316392115607099,0
Metabolite_lc,1,0.8802707283847834,13.08
Metabolite_lc,2,0.684879659987252,18.84
Metabolite_interpolated_gc,1,0.9091379676255761,8.879999999999999
Metabolite_interpolated_gc,2,0.7259049049131356,0
Metabolite_interpolated_lc,1,0.9091340264685734,10.38
Metabolite_interpolated_lc,2,0.6767734141031587,10.98
Metabolite_gc,1,0.8495370525049348,8.7
Metabolite_gc,2,0.5775550036536584,0
Metabolite_lc,1,0.8959233252588662,9.48
Metabolite_lc,2,0.7473870384208422,19.86
Metabolite_interpolated_gc,1,0.9171411018695359,7.62
Metabolite_interpolated_gc,2,0.6979770159098728,6.6
Metabolite_interpolated_lc,1,0.913022947267142,10.38
Metabolite_interpolated_lc,2,0.6806352832589518,2.88
Metabolite_gc,1,0.8319863030489344,7.74
Metabolite_gc,2,0.6292993740723626,0
Metabolite_lc,1,0.875812046479451,9.18
Metabolite_lc,2,0.7183074637695931,24.360000000000003
Metabolite_interpolated_gc,1,0.9253345068156578,6.72
Metabolite_interpolated_gc,2,0.7189027929934392,2.2199999999999998
Metabolite_interpolated_lc,1,0.9103826502364263,12.180000000000001
Metabolite_interpolated_lc,2,0.6609378957031508,16.380000000000003
Metabolite_gc,1,0.8063724728976946,7.5
Metabolite_gc,2,0.6107778818185332,0
Metabolite_lc,1,0.8861328060969466,8.94
Metabolite_lc,2,0.7084090882742351,19.02
Metabolite_interpolated_gc,1,0.9038544817416596,6.96
Metabolite_interpolated_gc,2,0.7306954001233933,0
Metabolite_interpolated_lc,1,0.9124508388433822,12.06
Metabolite_interpolated_lc,2,0.6742998717936657,15.96
Metabolite_gc,1,0.8237809755479346,6.78
Metabolite_gc,2,0.6299383734135501,3
Metabolite_lc,1,0.8927561517240142,9.540000000000001
Metabolite_lc,2,0.711194130842689,21.119999999999997
Metabolite_interpolated_gc,1,0.9173227420039907,7.199999999999999
Metabolite_interpolated_gc,2,0.7141293195273666,5.279999999999999
Metabolite_interpolated_lc,1,0.9101470339856121,11.34
Metabolite_interpolated_lc,2,0.6901473314153882,12.360000000000001
Metabolite_gc,1,0.8313159007581681,5.82
Metabolite_gc,2,0.6626458452902378,0
Metabolite_lc,1,0.9074276043986886,9.12
Metabolite_lc,2,0.6802003208812839,13.2
Metabolite_interpolated_gc,1,0.9152014147815997,9.9
Metabolite_interpolated_gc,2,0.7099298090063559,10.200000000000001
Metabolite_interpolated_lc,1,0.9184301812417406,11.1
Metabolite_interpolated_lc,2,0.6178613818533585,16.200000000000003
Metabolite_gc,1,0.8337971204722276,9.780000000000001
Metabolite_gc,2,0.6103654606799089,0
Metabolite_lc,1,0.8666108955022683,9.9
Metabolite_lc,2,0.6968779720963427,23.64
Metabolite_interpolated_gc,1,0.9164344988759957,9.780000000000001
Metabolite_interpolated_gc,2,0.7522004626335044,4.140000000000001
Metabolite_interpolated_lc,1,0.9013939213012133,11.46
Metabolite_interpolated_lc,2,0.6670320614790917,9
Metabolite_gc,1,0.8292405214863607,6.84
Metabolite_gc,2,0.6021665414493439,0
Metabolite_lc,1,0.8864467621787732,9.6
Metabolite_lc,2,0.7028820575240391,15.24
Metabolite_interpolated_gc,1,0.91585352087233,7.86
Metabolite_interpolated_gc,2,0.6795283873602532,0
Metabolite_interpolated_lc,1,0.913558184798471,9.66
Metabolite_interpolated_lc,2,0.6609267581593383,22.56
Metabolite_gc,1,0.8110319796097644,9.540000000000001
Metabolite_gc,2,0.5852599535302198,2.58
Metabolite_lc,1,0.8874867934428656,9.06
Metabolite_lc,2,0.7430974248999546,23.46
Metabolite_interpolated_gc,1,0.9164528791593954,9.06
Metabolite_interpolated_gc,2,0.697478766447761,3.66
Metabolite_interpolated_lc,1,0.9150679623718528,13.38
Metabolite_interpolated_lc,2,0.6954015307630799,10.14
Metabolite_gc,1,0.8536016321375873,9.48
Metabolite_gc,2,0.5656031862629238,0
Metabolite_lc,1,0.8931783769070432,10.32
Metabolite_lc,2,0.6809735939182013,20.520000000000003
Metabolite_interpolated_gc,1,0.9183659615045758,6.3
Metabolite_interpolated_gc,2,0.722470308235579,3.9000000000000004
Metabolite_interpolated_lc,1,0.9099181579311881,11.700000000000001
Metabolite_interpolated_lc,2,0.6737806560468754,13.68
Metabolite_gc,1,0.8508424637593769,7.800000000000001
Metabolite_gc,2,0.5893035296952001,0
Metabolite_lc,1,0.900552082507228,11.04
Metabolite_lc,2,0.7259211352388505,22.56
Metabolite_interpolated_gc,1,0.8920006079949543,10.74
Metabolite_interpolated_gc,2,0.7425596592143733,2.04
Metabolite_interpolated_lc,1,0.9228522333784279,11.28
Metabolite_interpolated_lc,2,0.6530569990062915,18.6
Metabolite_gc,1,0.8503114074814905,6.3
Metabolite_gc,2,0.6452440893174813,0
Metabolite_lc,1,0.8972514464833427,9.06
Metabolite_lc,2,0.7050078123512913,23.28
Metabolite_interpolated_gc,1,0.901073695512786,10.200000000000001
Metabolite_interpolated_gc,2,0.7051997036392071,0
Metabolite_interpolated_lc,1,0.9279437808633231,12.24
Metabolite_interpolated_lc,2,0.7076435398240739,10.799999999999999
Metabolite_gc,1,0.8242350158644836,9.18
Metabolite_gc,2,0.6480809664311891,0
Metabolite_lc,1,0.9134354497361025,10.32
Metabolite_lc,2,0.741360863710686,19.5
Metabolite_interpolated_gc,1,0.9237820321854725,7.800000000000001
Metabolite_interpolated_gc,2,0.7034975934433962,9.18
Metabolite_interpolated_lc,1,0.903099422391372,11.64
Metabolite_interpolated_lc,2,0.6891614655815029,15.36
Metabolite_gc,1,0.8409734002005921,9.3
Metabolite_gc,2,0.6291880856286065,0
Metabolite_lc,1,0.8808718739635282,9.06
Metabolite_lc,2,0.6903236005015145,19.8
Metabolite_interpolated_gc,1,0.9149166931223653,8.100000000000001
Metabolite_interpolated_gc,2,0.7023349202411773,2.34
Metabolite_interpolated_lc,1,0.912807535570046,8.580000000000002
Metabolite_interpolated_lc,2,0.6700358689701139,9.84
Metabolite_gc,1,0.8120063829699617,8.100000000000001
Metabolite_gc,2,0.5627818748462677,0.12
Metabolite_lc,1,0.8932777649033872,9.36
Metabolite_lc,2,0.6989929018129444,19.080000000000002
Metabolite_interpolated_gc,1,0.9195432150223494,8.34
Metabolite_interpolated_gc,2,0.6970365326029828,4.8
Metabolite_interpolated_lc,1,0.8962317898565771,12.78
Metabolite_interpolated_lc,2,0.6500210326606084,22.92
Metabolite_gc,1,0.8336302474960087,8.34
Metabolite_gc,2,0.6197826780221481,0.12
Metabolite_lc,1,0.9009345148086652,9.42
Metabolite_lc,2,0.6649262947617648,23.28
Metabolite_interpolated_gc,1,0.8944896221142462,6.24
Metabolite_interpolated_gc,2,0.6690580811117304,0.42
Metabolite_interpolated_lc,1,0.9401118124495503,11.16
Metabolite_interpolated_lc,2,0.7010974937037805,9.780000000000001
Metabolite_gc,1,0.8291197448247923,8.34
Metabolite_gc,2,0.580068990946597,0.54
Metabolite_lc,1,0.8786510579845898,7.98
Metabolite_lc,2,0.7264150039485668,20.580000000000002
Metabolite_interpolated_gc,1,0.894082266727627,8.280000000000001
Metabolite_interpolated_gc,2,0.7157013012472995,0
Metabolite_interpolated_lc,1,0.9250579547873108,12.719999999999999
Metabolite_interpolated_lc,2,0.6434039580342475,17.64
Metabolite_gc,1,0.8277249782469741,9.48
Metabolite_gc,2,0.5895174931630448,0
Metabolite_lc,1,0.880502075886165,11.1
Metabolite_lc,2,0.6938071584426483,17.939999999999998
Metabolite_interpolated_gc,1,0.9052503576824141,8.16
Metabolite_interpolated_gc,2,0.7267346146077697,4.98
Metabolite_interpolated_lc,1,0.9035543682235707,13.5
Metabolite_interpolated_lc,2,0.6934897327024196,8.76
Metabolite_gc,1,0.8420655803089881,10.62
Metabolite_gc,2,0.6086960621360509,4.0200000000000005
Metabolite_lc,1,0.8843936993552656,8.22
Metabolite_lc,2,0.6844166894852752,23.1
Metabolite_interpolated_gc,1,0.9214363105129237,7.199999999999999
Metabolite_interpolated_gc,2,0.6969730777483115,7.74
Metabolite_interpolated_lc,1,0.8936508541704441,12.48
Metabolite_interpolated_lc,2,0.6696206028053344,13.92
Metabolite_gc,1,0.8281536796732694,9.66
Metabolite_gc,2,0.6105654368457701,0.24
Metabolite_lc,1,0.8935963795398166,10.500000000000002
Metabolite_lc,2,0.7175179276866753,21.66
Metabolite_interpolated_gc,1,0.9187838349918759,9.72
Metabolite_interpolated_gc,2,0.7051950892250848,2.16
Metabolite_interpolated_lc,1,0.9168228640998045,11.4
Metabolite_interpolated_lc,2,0.6594248613313296,8.520000000000001
Metabolite_gc,1,0.8351847949654964,9.540000000000001
Metabolite_gc,2,0.6155259160550761,0
Metabolite_lc,1,0.9026833545387722,9.6
Metabolite_lc,2,0.694562188250081,20.880000000000003
Metabolite_interpolated_gc,1,0.9034448013978125,8.879999999999999
Metabolite_interpolated_gc,2,0.7039868619680726,1.6199999999999999
Metabolite_interpolated_lc,1,0.9014373971185182,12.24
Metabolite_interpolated_lc,2,0.6304149765952721,35.94
Metabolite_gc,1,0.8176871647498163,10.020000000000001
Metabolite_gc,2,0.6308267676650029,1.38
Metabolite_lc,1,0.86651091146425,10.38
Metabolite_lc,2,0.7036253939348774,18.66
Metabolite_interpolated_gc,1,0.9021725438457852,7.62
Metabolite_interpolated_gc,2,0.7275327698471747,0
Metabolite_interpolated_lc,1,0.9089318119994841,11.58
Metabolite_interpolated_lc,2,0.645926942121306,14.7
Metabolite_gc,1,0.8088824753888285,9.48
Metabolite_gc,2,0.5973594660539852,0.24
Metabolite_lc,1,0.8787532696196575,9.24
Metabolite_lc,2,0.7002580637788036,9.24
Metabolite_interpolated_gc,1,0.9022211874295726,9.780000000000001
Metabolite_interpolated_gc,2,0.7030687539492513,4.62
Metabolite_interpolated_lc,1,0.9268582129660698,12.78
Metabolite_interpolated_lc,2,0.6533780260135302,19.32
Metabolite_gc,1,0.862190899921486,7.98
Metabolite_gc,2,0.6567958597012271,0
Metabolite_lc,1,0.890415103388743,7.5600000000000005
Metabolite_lc,2,0.6769752828538057,22.44
Metabolite_interpolated_gc,1,0.9136317920459067,9.18
Metabolite_interpolated_gc,2,0.7368242667406874,0.12
Metabolite_interpolated_lc,1,0.9172880513226864,10.14
Metabolite_interpolated_lc,2,0.6860241089484367,11.4
Metabolite_gc,1,0.8329932398912187,9.18
Metabolite_gc,2,0.6181749497258817,0
Metabolite_lc,1,0.8847766794380071,10.68
Metabolite_lc,2,0.6961106652263646,21.66
Metabolite_interpolated_gc,1,0.9099053321833184,8.100000000000001
Metabolite_interpolated_gc,2,0.7221052820622847,4.86
Metabolite_interpolated_lc,1,0.887997390171856,10.32
Metabolite_interpolated_lc,2,0.6966332084495862,13.02
Metabolite_gc,1,0.844017424902287,6.72
Metabolite_gc,2,0.6443674285178085,0
Metabolite_lc,1,0.8874769133264766,6.54
Metabolite_lc,2,0.7317426628213403,17.459999999999997
Metabolite_interpolated_gc,1,0.8943273104599608,8.280000000000001
Metabolite_interpolated_gc,2,0.7125770700076975,0
Metabolite_interpolated_lc,1,0.905172572838235,10.799999999999999
Metabolite_interpolated_lc,2,0.6555051339954666,9.42
Metabolite_gc,1,0.8390424690499367,9.66
Metabolite_gc,2,0.6119321084941979,0
Metabolite_lc,1,0.8994384395692533,6.78
Metabolite_lc,2,0.7138431588212845,22.2
Metabolite_interpolated_gc,1,0.8949760562416048,8.22
Metabolite_interpolated_gc,2,0.7009350137104948,0
Metabolite_interpolated_lc,1,0.9034837673606736,13.32
Metabolite_interpolated_lc,2,0.641782309120448,12.48
Metabolite_gc,1,0.842112712371308,9.18
Metabolite_gc,2,0.6401547538412863,2.04
Metabolite_lc,1,0.8842767566730122,9.66
Metabolite_lc,2,0.7132446060275621,17.28
Metabolite_interpolated_gc,1,0.9068821729718572,7.62
Metabolite_interpolated_gc,2,0.6984447088064493,6.6
Metabolite_interpolated_lc,1,0.9320576316777063,11.82
Metabolite_interpolated_lc,2,0.6882215293168492,9.780000000000001
Metabolite_gc,1,0.8149949910974081,9.72
Metabolite_gc,2,0.6268590753271237,0
Metabolite_lc,1,0.898455243352572,7.74
Metabolite_lc,2,0.6813543878498111,20.64
Metabolite_interpolated_gc,1,0.9108102787451581,9.9
Metabolite_interpolated_gc,2,0.733890078303784,2.94
Metabolite_interpolated_lc,1,0.9269188750400396,13.02
Metabolite_interpolated_lc,2,0.6617810938978045,6.24
Metabolite_gc,1,0.837462074920358,8.82
Metabolite_gc,2,0.6156970536339539,0
Metabolite_lc,1,0.9019152662696457,10.98
Metabolite_lc,2,0.6785485096521326,18.18
Metabolite_interpolated_gc,1,0.890660753846004,6.4799999999999995
Metabolite_interpolated_gc,2,0.6745587031956362,12.66
Metabolite_interpolated_lc,1,0.9178081136812005,10.92
Metabolite_interpolated_lc,2,0.6818930270900986,14.100000000000001
Metabolite_gc,1,0.8306629897197231,8.520000000000001
Metabolite_gc,2,0.6198618617041379,0
Metabolite_lc,1,0.8865102181194071,11.82
Metabolite_lc,2,0.6912437377918699,22.5
